Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-02-01,0.684, 2004,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-02-11,0.714, 2004,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-02-21,0.81, 2004,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-03-01,0.784, 2004,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-03-11,0.633, 2004,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-03-21,0.524, 2004,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-04-01,0.547, 2004,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-04-11,0.683, 2004,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-04-21,0.833, 2004,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-05-01,0.938, 2004,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-05-11,0.943, 2004,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-05-21,0.944, 2004,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-06-01,0.923, 2004,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-06-11,0.911, 2004,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-06-21,0.91, 2004,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-07-01,0.929, 2004,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-07-11,0.919, 2004,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-07-21,0.876, 2004,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-08-01,0.843, 2004,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-08-11,0.805, 2004,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-08-21,0.85, 2004,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-09-01,0.845, 2004,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-09-11,0.909, 2004,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-09-21,0.945, 2004,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-10-01,0.873, 2004,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-10-11,0.863, 2004,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-10-21,0.817, 2004,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-11-01,0.756, 2004,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-11-11,0.702, 2004,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-11-21,0.614, 2004,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-12-01,0.66, 2004,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-12-11,0.696, 2004,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2004-12-21,0.599, 2004,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-01-01,0.354, 2005,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-01-11,0.307, 2005,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-01-21,0.428, 2005,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-02-01,0.305, 2005,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-02-11,0.223, 2005,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-02-21,0.197, 2005,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-03-01,0.152, 2005,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-03-11,0.286, 2005,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-03-21,0.367, 2005,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-04-01,0.519, 2005,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-04-11,0.532, 2005,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-04-21,0.598, 2005,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-05-01,0.528, 2005,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-05-11,0.337, 2005,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-05-21,0.399, 2005,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-06-01,0.453, 2005,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-06-11,0.296, 2005,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-06-21,0.278, 2005,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-07-01,0.269, 2005,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-07-11,0.335, 2005,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-07-21,0.313, 2005,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-08-01,0.266, 2005,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-08-11,0.204, 2005,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-08-21,0.215, 2005,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-09-01,0.293, 2005,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-09-11,0.429, 2005,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-09-21,0.534, 2005,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-10-01,0.544, 2005,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-10-11,0.513, 2005,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-10-21,0.443, 2005,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-11-01,0.418, 2005,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-11-11,0.446, 2005,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-11-21,0.545, 2005,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-12-01,0.572, 2005,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-12-11,0.427, 2005,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2005-12-21,0.192, 2005,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-01-01,0.098, 2006,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-01-11,0.16, 2006,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-01-21,0.161, 2006,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-02-01,0.279, 2006,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-02-11,0.394, 2006,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-02-21,0.496, 2006,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-03-01,0.316, 2006,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-03-11,0.239, 2006,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-03-21,0.205, 2006,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-04-01,0.233, 2006,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-04-11,0.343, 2006,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-04-21,0.204, 2006,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-05-01,0.186, 2006,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-05-11,0.107, 2006,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-05-21,0.346, 2006,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-06-01,0.402, 2006,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-06-11,0.377, 2006,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-06-21,0.328, 2006,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-07-01,0.269, 2006,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-07-11,0.212, 2006,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-07-21,0.208, 2006,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-08-01,0.196, 2006,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-08-11,0.147, 2006,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-08-21,0.298, 2006,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-09-01,0.42, 2006,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-09-11,0.603, 2006,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-09-21,0.497, 2006,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-10-01,0.406, 2006,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-10-11,0.369, 2006,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-10-21,0.285, 2006,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-11-01,0.246, 2006,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-11-11,0.213, 2006,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-11-21,0.269, 2006,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-12-01,0.366, 2006,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-12-11,0.422, 2006,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2006-12-21,0.491, 2006,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-01-01,0.352, 2007,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-01-11,0.375, 2007,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-01-21,0.316, 2007,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-02-01,0.43, 2007,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-02-11,0.412, 2007,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-02-21,0.435, 2007,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-03-01,0.562, 2007,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-03-11,0.143, 2007,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-03-21,0.032, 2007,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-04-01,0.017, 2007,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-04-11,0.026, 2007,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-04-21,0.034, 2007,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-05-01,0.027, 2007,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-05-11,0.524, 2007,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-05-21,0.011, 2007,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-06-01,0.0070, 2007,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-06-11,0.0060, 2007,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-06-21,0.0060, 2007,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-07-01,0.0090, 2007,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-07-11,0.013, 2007,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-07-21,0.021, 2007,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-08-01,0.022, 2007,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-08-11,0.625, 2007,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-08-21,0.067, 2007,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-09-01,0.18, 2007,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-09-11,0.436, 2007,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-09-21,0.546, 2007,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-10-01,0.588, 2007,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-10-11,0.613, 2007,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-10-21,0.684, 2007,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-11-01,0.75, 2007,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-11-11,0.68, 2007,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-11-21,0.622, 2007,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-12-01,0.58, 2007,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-12-11,0.464, 2007,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2007-12-21,0.292, 2007,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-01-01,0.275, 2008,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-01-11,0.262, 2008,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-01-21,0.341, 2008,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-02-01,0.408, 2008,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-02-11,0.414, 2008,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-02-21,0.436, 2008,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-03-01,0.476, 2008,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-03-11,0.489, 2008,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-03-21,0.474, 2008,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-04-01,0.54, 2008,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-04-11,0.628, 2008,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-04-21,0.655, 2008,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-05-01,0.626, 2008,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-05-11,0.559, 2008,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-05-21,0.568, 2008,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-06-01,0.585, 2008,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-06-11,0.647, 2008,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-06-21,0.62, 2008,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-07-01,0.619, 2008,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-07-11,0.624, 2008,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-07-21,0.623, 2008,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-08-01,0.679, 2008,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-08-11,0.677, 2008,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-08-21,0.693, 2008,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-09-01,0.681, 2008,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-09-11,0.643, 2008,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-09-21,0.641, 2008,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-10-01,0.657, 2008,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-10-11,0.673, 2008,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-10-21,0.711, 2008,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-11-01,0.768, 2008,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-11-11,0.749, 2008,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-11-21,0.774, 2008,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-12-01,0.792, 2008,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-12-11,0.704, 2008,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2008-12-21,0.529, 2008,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-01-01,0.485, 2009,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-01-11,0.444, 2009,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-01-21,0.487, 2009,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-02-01,0.516, 2009,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-02-11,0.515, 2009,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-02-21,0.543, 2009,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-03-01,0.594, 2009,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-03-11,0.596, 2009,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-03-21,0.548, 2009,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-04-01,0.636, 2009,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-04-11,0.702, 2009,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-04-21,0.703, 2009,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-05-01,0.643, 2009,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-05-11,0.636, 2009,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-05-21,0.67, 2009,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-06-01,0.653, 2009,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-06-11,0.658, 2009,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-06-21,0.623, 2009,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-07-01,0.611, 2009,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-07-11,0.626, 2009,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-07-21,0.617, 2009,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-08-01,0.67, 2009,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-08-11,0.653, 2009,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-08-21,0.66, 2009,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-09-01,0.657, 2009,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-09-11,0.631, 2009,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-09-21,0.632, 2009,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-10-01,0.66, 2009,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-10-11,0.681, 2009,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-10-21,0.736, 2009,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-11-01,0.783, 2009,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-11-11,0.737, 2009,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-11-21,0.691, 2009,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-12-01,0.675, 2009,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-12-11,0.587, 2009,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2009-12-21,0.462, 2009,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-01-01,0.457, 2010,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-01-11,0.413, 2010,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-01-21,0.438, 2010,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-02-01,0.485, 2010,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-02-11,0.494, 2010,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-02-21,0.552, 2010,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-03-01,0.593, 2010,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-03-11,0.609, 2010,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-03-21,0.508, 2010,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-04-01,0.582, 2010,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-04-11,0.635, 2010,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2633,Riyad,2010-04-21,0.621, 2010,04,3, ,FAO-ASIS
