Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-12-01,0.57, 1992,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-12-11,0.615, 1992,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1992-12-21,0.644, 1992,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-01-01,0.649, 1993,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-01-11,0.606, 1993,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-01-21,0.655, 1993,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-02-01,0.659, 1993,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-02-11,0.702, 1993,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-02-21,0.764, 1993,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-03-01,0.84, 1993,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-03-11,0.87, 1993,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-03-21,0.858, 1993,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-04-01,0.82, 1993,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-04-11,0.838, 1993,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-04-21,0.838, 1993,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-05-01,0.792, 1993,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-05-11,0.724, 1993,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-05-21,0.677, 1993,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-06-01,0.702, 1993,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-06-11,0.723, 1993,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-06-21,0.755, 1993,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-07-01,0.735, 1993,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-07-11,0.707, 1993,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-07-21,0.68, 1993,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-08-01,0.74, 1993,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-08-11,0.764, 1993,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-08-21,0.8, 1993,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-09-01,0.827, 1993,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-09-11,0.76, 1993,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-09-21,0.743, 1993,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-10-01,0.745, 1993,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-10-11,0.758, 1993,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-10-21,0.743, 1993,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-11-01,0.718, 1993,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-11-11,0.681, 1993,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-11-21,0.658, 1993,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-12-01,0.67, 1993,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-12-11,0.595, 1993,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1993-12-21,0.563, 1993,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-01-01,0.597, 1994,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-01-11,0.611, 1994,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-01-21,0.614, 1994,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-02-01,0.628, 1994,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-02-11,0.663, 1994,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-02-21,0.718, 1994,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-03-01,0.743, 1994,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-03-11,0.647, 1994,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-03-21,0.609, 1994,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-04-01,0.628, 1994,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-04-11,0.64, 1994,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-04-21,0.674, 1994,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-05-01,0.696, 1994,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-05-11,0.712, 1994,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-05-21,0.855, 1994,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-06-01,0.87, 1994,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-06-11,0.872, 1994,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-06-21,0.866, 1994,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-07-01,0.837, 1994,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-07-11,0.821, 1994,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-07-21,0.795, 1994,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-08-01,0.819, 1994,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-08-11,0.872, 1994,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-08-21,0.802, 1994,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-09-01,0.671, 1994,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-09-11,0.584, 1994,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-09-21,0.557, 1994,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-10-01,0.55, 1994,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-10-11,0.605, 1994,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-10-21,0.642, 1994,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-11-01,0.63, 1994,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-11-11,0.563, 1994,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-11-21,0.533, 1994,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-12-01,0.521, 1994,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-12-11,0.474, 1994,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1994-12-21,0.433, 1994,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-01-01,0.377, 1995,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-01-11,0.307, 1995,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-01-21,0.368, 1995,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-02-01,0.359, 1995,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-02-11,0.442, 1995,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-02-21,0.44, 1995,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-03-01,0.464, 1995,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-03-11,0.481, 1995,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-03-21,0.455, 1995,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-04-01,0.461, 1995,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-04-11,0.439, 1995,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-04-21,0.467, 1995,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-05-01,0.51, 1995,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-05-11,0.532, 1995,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-05-21,0.595, 1995,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-06-01,0.643, 1995,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-06-11,0.657, 1995,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-06-21,0.574, 1995,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-07-01,0.527, 1995,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-07-11,0.489, 1995,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-07-21,0.481, 1995,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-08-01,0.513, 1995,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-08-11,0.535, 1995,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-08-21,0.529, 1995,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-09-01,0.479, 1995,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-09-11,0.44, 1995,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-09-21,0.447, 1995,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-10-01,0.405, 1995,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-10-11,0.434, 1995,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-10-21,0.443, 1995,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-11-01,0.477, 1995,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-11-11,0.464, 1995,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-11-21,0.467, 1995,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-12-01,0.453, 1995,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-12-11,0.402, 1995,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1995-12-21,0.372, 1995,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-01-01,0.343, 1996,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-01-11,0.345, 1996,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-01-21,0.359, 1996,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-02-01,0.388, 1996,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-02-11,0.466, 1996,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-02-21,0.471, 1996,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-03-01,0.478, 1996,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-03-11,0.429, 1996,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-03-21,0.385, 1996,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-04-01,0.404, 1996,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-04-11,0.371, 1996,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-04-21,0.398, 1996,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-05-01,0.409, 1996,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-05-11,0.444, 1996,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-05-21,0.54, 1996,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-06-01,0.605, 1996,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-06-11,0.615, 1996,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-06-21,0.566, 1996,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-07-01,0.558, 1996,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-07-11,0.565, 1996,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-07-21,0.535, 1996,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-08-01,0.504, 1996,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-08-11,0.483, 1996,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-08-21,0.508, 1996,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-09-01,0.517, 1996,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-09-11,0.529, 1996,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-09-21,0.509, 1996,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-10-01,0.498, 1996,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-10-11,0.559, 1996,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-10-21,0.568, 1996,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-11-01,0.539, 1996,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-11-11,0.462, 1996,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-11-21,0.435, 1996,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-12-01,0.395, 1996,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-12-11,0.327, 1996,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1996-12-21,0.221, 1996,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-01-01,0.264, 1997,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-01-11,0.316, 1997,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-01-21,0.329, 1997,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-02-01,0.289, 1997,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-02-11,0.402, 1997,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-02-21,0.471, 1997,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-03-01,0.536, 1997,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-03-11,0.536, 1997,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-03-21,0.442, 1997,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-04-01,0.382, 1997,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-04-11,0.325, 1997,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-04-21,0.372, 1997,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-05-01,0.478, 1997,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-05-11,0.49, 1997,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-05-21,0.543, 1997,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-06-01,0.599, 1997,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-06-11,0.608, 1997,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-06-21,0.596, 1997,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-07-01,0.591, 1997,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-07-11,0.564, 1997,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-07-21,0.567, 1997,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-08-01,0.581, 1997,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-08-11,0.603, 1997,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-08-21,0.562, 1997,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-09-01,0.495, 1997,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-09-11,0.496, 1997,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-09-21,0.525, 1997,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-10-01,0.539, 1997,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-10-11,0.628, 1997,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-10-21,0.731, 1997,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-11-01,0.779, 1997,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-11-11,0.75, 1997,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-11-21,0.728, 1997,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-12-01,0.733, 1997,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-12-11,0.772, 1997,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1997-12-21,0.78, 1997,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-01-01,0.734, 1998,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-01-11,0.652, 1998,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-01-21,0.634, 1998,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-02-01,0.636, 1998,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-02-11,0.71, 1998,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-02-21,0.7, 1998,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-03-01,0.684, 1998,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-03-11,0.617, 1998,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-03-21,0.478, 1998,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-04-01,0.511, 1998,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-04-11,0.544, 1998,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-04-21,0.572, 1998,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-05-01,0.592, 1998,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-05-11,0.612, 1998,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-05-21,0.649, 1998,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-06-01,0.687, 1998,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-06-11,0.667, 1998,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-06-21,0.662, 1998,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-07-01,0.607, 1998,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-07-11,0.595, 1998,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-07-21,0.605, 1998,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-08-01,0.664, 1998,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-08-11,0.599, 1998,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-08-21,0.581, 1998,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-09-01,0.569, 1998,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-09-11,0.608, 1998,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-09-21,0.688, 1998,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-10-01,0.72, 1998,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-10-11,0.683, 1998,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-10-21,0.68, 1998,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-11-01,0.646, 1998,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-11-11,0.536, 1998,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-11-21,0.546, 1998,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-12-01,0.476, 1998,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-12-11,0.46, 1998,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1998-12-21,0.405, 1998,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-01-01,0.369, 1999,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-01-11,0.263, 1999,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-01-21,0.32, 1999,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-02-01,0.411, 1999,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-02-11,0.548, 1999,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-02-21,0.576, 1999,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-03-01,0.557, 1999,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-03-11,0.507, 1999,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2632,Quassim,1999-03-21,0.44, 1999,03,3, ,FAO-ASIS
